# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   Orphanet: http://www.orpha.net/ORDO/Orphanet_
#   OMIM: https://omim.org/entry/
#   OMIMPS: https://omim.org/phenotypicSeries/PS
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
subject_id	subject_label	predicate_id	object_id	object_label	subject_category	object_category	object_source	mapping_justification
GARD:17734	RARS-related autosomal recessive hypomyelinating leukodystrophy	skos:exactMatch	Orphanet:438114	RARS-related autosomal recessive hypomyelinating leukodystrophy	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17734	RARS-related autosomal recessive hypomyelinating leukodystrophy	skos:narrowMatch	OMIM:616140	RARS-related autosomal recessive hypomyelinating leukodystrophy	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17735	Steel syndrome	skos:exactMatch	Orphanet:438117	Steel syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17735	Steel syndrome	skos:narrowMatch	OMIM:615155	Steel syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17736	PCNA-related progressive neurodegenerative photosensitivity syndrome	skos:exactMatch	Orphanet:438134	PCNA-related progressive neurodegenerative photosensitivity syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17736	PCNA-related progressive neurodegenerative photosensitivity syndrome	skos:narrowMatch	OMIM:615919	PCNA-related progressive neurodegenerative photosensitivity syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17737	STAT3-related early-onset multisystem autoimmune disease	skos:exactMatch	Orphanet:438159	STAT3-related early-onset multisystem autoimmune disease	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17737	STAT3-related early-onset multisystem autoimmune disease	skos:narrowMatch	OMIM:615952	STAT3-related early-onset multisystem autoimmune disease	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17738	Severe autosomal recessive macrothrombocytopenia	skos:exactMatch	Orphanet:438207	Severe autosomal recessive macrothrombocytopenia	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17738	Severe autosomal recessive macrothrombocytopenia	skos:narrowMatch	OMIM:616176	Severe autosomal recessive macrothrombocytopenia	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17739	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome	skos:exactMatch	Orphanet:438213	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17739	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome	skos:narrowMatch	OMIM:616158	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17740	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation	skos:exactMatch	Orphanet:438216	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation	Etiological subtype	Etiological subtype	Orphanet	semapv:ManualMappingCuration
GARD:17740	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation	skos:narrowMatch	OMIM:616158	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation	Etiological subtype	Etiological subtype	Orphanet	semapv:ManualMappingCuration
GARD:17741	ITM2B amyloidosis	skos:exactMatch	Orphanet:439254	ITM2B amyloidosis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17741	ITM2B amyloidosis	skos:narrowMatch	OMIM:117300	ITM2B amyloidosis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17741	ITM2B amyloidosis	skos:narrowMatch	OMIM:176500	ITM2B amyloidosis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17742	PDE4D haploinsufficiency syndrome	skos:exactMatch	Orphanet:439822	PDE4D haploinsufficiency syndrome	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:17742	PDE4D haploinsufficiency syndrome	skos:narrowMatch	OMIM:615668	PDE4D haploinsufficiency syndrome	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:17743	Lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome	skos:exactMatch	Orphanet:439897	Lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:17743	Lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome	skos:narrowMatch	OMIM:616258	Lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:17744	Interstitial lung disease due to SP-C deficiency	skos:exactMatch	Orphanet:440392	Interstitial lung disease due to SP-C deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17744	Interstitial lung disease due to SP-C deficiency	skos:narrowMatch	OMIM:610913	Interstitial lung disease due to SP-C deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17745	Interstitial lung disease due to ABCA3 deficiency	skos:exactMatch	Orphanet:440402	Interstitial lung disease due to ABCA3 deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17745	Interstitial lung disease due to ABCA3 deficiency	skos:narrowMatch	OMIM:610921	Interstitial lung disease due to ABCA3 deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17746	Severe early-onset pulmonary alveolar proteinosis due to MARS deficiency	skos:exactMatch	Orphanet:440427	Severe early-onset pulmonary alveolar proteinosis due to MARS deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17746	Severe early-onset pulmonary alveolar proteinosis due to MARS deficiency	skos:narrowMatch	OMIM:615486	Severe early-onset pulmonary alveolar proteinosis due to MARS deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17747	Ribose-5-P isomerase deficiency	skos:exactMatch	Orphanet:440706	Ribose-5-P isomerase deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17747	Ribose-5-P isomerase deficiency	skos:narrowMatch	OMIM:608611	Ribose-5-P isomerase deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17748	L-ferritin deficiency	skos:exactMatch	Orphanet:440731	L-ferritin deficiency	Biological anomaly	Biological anomaly	Orphanet	semapv:ManualMappingCuration
GARD:17748	L-ferritin deficiency	skos:narrowMatch	OMIM:615604	L-ferritin deficiency	Biological anomaly	Biological anomaly	Orphanet	semapv:ManualMappingCuration
GARD:17749	Sporadic porphyria cutanea tarda	skos:exactMatch	Orphanet:443057	Sporadic porphyria cutanea tarda	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
GARD:17749	Sporadic porphyria cutanea tarda	skos:narrowMatch	OMIM:176090	Sporadic porphyria cutanea tarda	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
GARD:17750	Familial porphyria cutanea tarda	skos:exactMatch	Orphanet:443062	Familial porphyria cutanea tarda	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
GARD:17750	Familial porphyria cutanea tarda	skos:narrowMatch	OMIM:176100	Familial porphyria cutanea tarda	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
GARD:17751	Charcot-Marie-Tooth disease type 2S	skos:exactMatch	Orphanet:443073	Charcot-Marie-Tooth disease type 2S	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17751	Charcot-Marie-Tooth disease type 2S	skos:narrowMatch	OMIM:616155	Charcot-Marie-Tooth disease type 2S	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17752	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	skos:exactMatch	Orphanet:443087	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17752	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	skos:narrowMatch	OMIM:614279	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17753	Hyperostosis cranialis interna	skos:exactMatch	Orphanet:443098	Hyperostosis cranialis interna	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17753	Hyperostosis cranialis interna	skos:narrowMatch	OMIM:144755	Hyperostosis cranialis interna	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17754	Classic stiff person syndrome	skos:exactMatch	Orphanet:443192	Classic stiff person syndrome	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
GARD:17754	Classic stiff person syndrome	skos:narrowMatch	OMIM:184850	Classic stiff person syndrome	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
GARD:17755	X-linked erythropoietic protoporphyria	skos:exactMatch	Orphanet:443197	X-linked erythropoietic protoporphyria	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17755	X-linked erythropoietic protoporphyria	skos:narrowMatch	OMIM:300752	X-linked erythropoietic protoporphyria	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17756	Focal stiff limb syndrome	skos:exactMatch	Orphanet:443804	Focal stiff limb syndrome	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
GARD:17756	Focal stiff limb syndrome	skos:narrowMatch	OMIM:184850	Focal stiff limb syndrome	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
GARD:17757	Ventriculomegaly-cystic kidney disease	skos:exactMatch	Orphanet:443988	Ventriculomegaly-cystic kidney disease	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17757	Ventriculomegaly-cystic kidney disease	skos:narrowMatch	OMIM:219730	Ventriculomegaly-cystic kidney disease	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17758	Mandibulofacial dysostosis with alopecia	skos:exactMatch	Orphanet:443995	Mandibulofacial dysostosis with alopecia	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:17758	Mandibulofacial dysostosis with alopecia	skos:narrowMatch	OMIM:616367	Mandibulofacial dysostosis with alopecia	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:17759	Combined oxidative phosphorylation defect type 23	skos:exactMatch	Orphanet:444013	Combined oxidative phosphorylation defect type 23	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17759	Combined oxidative phosphorylation defect type 23	skos:narrowMatch	OMIM:616198	Combined oxidative phosphorylation defect type 23	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17760	46,XX ovarian dysgenesis-short stature syndrome	skos:exactMatch	Orphanet:444048	46,XX ovarian dysgenesis-short stature syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17760	46,XX ovarian dysgenesis-short stature syndrome	skos:narrowMatch	OMIM:616185	46,XX ovarian dysgenesis-short stature syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17761	Cerebellar-facial-dental syndrome	skos:exactMatch	Orphanet:444072	Cerebellar-facial-dental syndrome	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:17761	Cerebellar-facial-dental syndrome	skos:narrowMatch	OMIM:616202	Cerebellar-facial-dental syndrome	Malformation syndrome	Malformation syndrome	Orphanet	semapv:ManualMappingCuration
GARD:17762	Autoimmune interstitial lung disease-arthritis syndrome	skos:exactMatch	Orphanet:444092	Autoimmune interstitial lung disease-arthritis syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17762	Autoimmune interstitial lung disease-arthritis syndrome	skos:narrowMatch	OMIM:616414	Autoimmune interstitial lung disease-arthritis syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17763	Autosomal dominant spastic paraplegia type 73	skos:exactMatch	Orphanet:444099	Autosomal dominant spastic paraplegia type 73	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17763	Autosomal dominant spastic paraplegia type 73	skos:narrowMatch	OMIM:616282	Autosomal dominant spastic paraplegia type 73	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17764	Peeling skin-leukonychia-acral punctate keratoses-cheilitis-knuckle pads syndrome	skos:exactMatch	Orphanet:444138	Peeling skin-leukonychia-acral punctate keratoses-cheilitis-knuckle pads syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17764	Peeling skin-leukonychia-acral punctate keratoses-cheilitis-knuckle pads syndrome	skos:narrowMatch	OMIM:616295	Peeling skin-leukonychia-acral punctate keratoses-cheilitis-knuckle pads syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17765	Combined oxidative phosphorylation defect type 24	skos:exactMatch	Orphanet:444458	Combined oxidative phosphorylation defect type 24	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17765	Combined oxidative phosphorylation defect type 24	skos:narrowMatch	OMIM:616239	Combined oxidative phosphorylation defect type 24	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17766	Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome	skos:exactMatch	Orphanet:444463	Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17766	Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome	skos:narrowMatch	OMIM:619220	Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17767	3-methylglutaconic aciduria type 7	skos:exactMatch	Orphanet:445038	3-methylglutaconic aciduria type 7	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17767	3-methylglutaconic aciduria type 7	skos:narrowMatch	OMIM:616271	3-methylglutaconic aciduria type 7	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17768	Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome	skos:exactMatch	Orphanet:445062	Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17768	Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome	skos:narrowMatch	OMIM:616192	Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17769	Limb-girdle muscular dystrophy due to POMK deficiency	skos:exactMatch	Orphanet:445110	Limb-girdle muscular dystrophy due to POMK deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17769	Limb-girdle muscular dystrophy due to POMK deficiency	skos:narrowMatch	OMIM:616094	Limb-girdle muscular dystrophy due to POMK deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17770	Autosomal recessive spastic paraplegia type 9B	skos:exactMatch	Orphanet:447760	Autosomal recessive spastic paraplegia type 9B	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17770	Autosomal recessive spastic paraplegia type 9B	skos:narrowMatch	OMIM:616586	Autosomal recessive spastic paraplegia type 9B	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17771	Mitochondrial pyruvate carrier deficiency	skos:exactMatch	Orphanet:447784	Mitochondrial pyruvate carrier deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17771	Mitochondrial pyruvate carrier deficiency	skos:narrowMatch	OMIM:614741	Mitochondrial pyruvate carrier deficiency	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:17772	Polymerase proofreading-related adenomatous polyposis	skos:exactMatch	Orphanet:447877	Polymerase proofreading-related adenomatous polyposis	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
GARD:17772	Polymerase proofreading-related adenomatous polyposis	skos:narrowMatch	OMIM:612591	Polymerase proofreading-related adenomatous polyposis	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
GARD:17772	Polymerase proofreading-related adenomatous polyposis	skos:narrowMatch	OMIM:615083	Polymerase proofreading-related adenomatous polyposis	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
GARD:17773	Hypomyelination-cerebellar atrophy-hypoplasia of the corpus callosum syndrome	skos:exactMatch	Orphanet:447893	Hypomyelination-cerebellar atrophy-hypoplasia of the corpus callosum syndrome	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
GARD:17773	Hypomyelination-cerebellar atrophy-hypoplasia of the corpus callosum syndrome	skos:narrowMatch	OMIM:607694	Hypomyelination-cerebellar atrophy-hypoplasia of the corpus callosum syndrome	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
GARD:17774	Tremor-ataxia-central hypomyelination syndrome	skos:exactMatch	Orphanet:447896	Tremor-ataxia-central hypomyelination syndrome	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
GARD:17774	Tremor-ataxia-central hypomyelination syndrome	skos:narrowMatch	OMIM:607694	Tremor-ataxia-central hypomyelination syndrome	Clinical subtype	Clinical subtype	Orphanet	semapv:ManualMappingCuration
GARD:17775	Combined oxidative phosphorylation defect type 25	skos:exactMatch	Orphanet:447954	Combined oxidative phosphorylation defect type 25	Disease	Disease	Orphanet	semapv:ManualMappingCuration
