# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
subject_id	predicate_id	object_id	object_label	mapping_justification
GARD:5225	skos:exactMatch	MONDO:0009021	Toriello-Carey syndrome	semapv:ManualMappingCuration
GARD:5230	skos:exactMatch	MONDO:0010748	torticollis-keloids-cryptorchidism-renal dysplasia syndrome	semapv:ManualMappingCuration
GARD:5231	skos:exactMatch	MONDO:0011882	skin fragility-woolly hair-palmoplantar keratoderma syndrome	semapv:ManualMappingCuration
GARD:5232	skos:exactMatch	MONDO:0007209	Weismann-Netter syndrome	semapv:ManualMappingCuration
GARD:5233	skos:exactMatch	MONDO:0018058	tracheal agenesis	semapv:ManualMappingCuration
GARD:5235	skos:exactMatch	MONDO:0008587	tracheobronchopathia osteochondroplastica	semapv:ManualMappingCuration
GARD:5237	skos:exactMatch	MONDO:0017400	hypoplastic pancreas-intestinal atresia-hypoplastic gallbalder syndrome	semapv:ManualMappingCuration
GARD:5238	skos:exactMatch	MONDO:0010652	X-linked intellectual disability-seizures-psoriasis syndrome	semapv:ManualMappingCuration
GARD:524	skos:exactMatch	MONDO:0018872	acute megakaryoblastic leukemia	semapv:ManualMappingCuration
GARD:5243	skos:exactMatch	MONDO:0014720	autosomal dominant optic atrophy plus syndrome	semapv:ManualMappingCuration
GARD:525	skos:exactMatch	MONDO:0007896	acute monocytic leukemia	semapv:ManualMappingCuration
GARD:5250	skos:exactMatch	MONDO:0019444	trichinellosis	semapv:ManualMappingCuration
GARD:5258	skos:exactMatch	MONDO:0009105	trichohepatoenteric syndrome	semapv:ManualMappingCuration
GARD:526	skos:exactMatch	MONDO:0005224	acute myeloblastic leukemia without maturation	semapv:ManualMappingCuration
GARD:5261	skos:exactMatch	MONDO:0008598	trichodysplasia-xeroderma syndrome	semapv:ManualMappingCuration
GARD:5263	skos:exactMatch	MONDO:0019445	trichofolliculoma	semapv:ManualMappingCuration
GARD:5266	skos:exactMatch	MONDO:0010152	trichomegaly-retina pigmentary degeneration-dwarfism syndrome	semapv:ManualMappingCuration
GARD:5267	skos:exactMatch	MONDO:0010153	trichoodontoonychial dysplasia	semapv:ManualMappingCuration
GARD:527	skos:exactMatch	MONDO:0020320	acute myeloblastic leukemia with maturation	semapv:ManualMappingCuration
GARD:5270	skos:exactMatch	MONDO:0011125	trichothiodystrophy 1, photosensitive	semapv:ManualMappingCuration
GARD:5271	skos:exactMatch	MONDO:0021013	trichothiodystrophy 4, nonphotosensitive	semapv:ManualMappingCuration
GARD:5274	skos:exactMatch	MONDO:0011514	tricuspid atresia	semapv:ManualMappingCuration
GARD:5279	skos:exactMatch	MONDO:0017579	Baraitser-Winter cerebrofrontofacial syndrome	semapv:ManualMappingCuration
GARD:5286	skos:exactMatch	MONDO:0031322	triopia	semapv:ManualMappingCuration
GARD:5287	skos:exactMatch	MONDO:0014221	triosephosphate isomerase deficiency	semapv:ManualMappingCuration
GARD:5289	skos:exactMatch	MONDO:0008270	polydactyly of a triphalangeal thumb	semapv:ManualMappingCuration
GARD:529	skos:exactMatch	MONDO:0018871	acute myelomonocytic leukemia M4	semapv:ManualMappingCuration
GARD:5290	skos:exactMatch	MONDO:0008607	triphalangeal thumbs-brachyectrodactyly syndrome	semapv:ManualMappingCuration
GARD:5295	skos:exactMatch	MONDO:0018067	triploidy	semapv:ManualMappingCuration
GARD:5299	skos:exactMatch	MONDO:0015761	trisomy 10p	semapv:ManualMappingCuration
GARD:5304	skos:exactMatch	MONDO:0015718	mosaic trisomy 12	semapv:ManualMappingCuration
GARD:5305	skos:exactMatch	MONDO:0015723	trisomy 12p	semapv:ManualMappingCuration
GARD:5313	skos:exactMatch	MONDO:0015727	mosaic trisomy 15	semapv:ManualMappingCuration
GARD:5317	skos:exactMatch	MONDO:0015730	mosaic trisomy 17	semapv:ManualMappingCuration
GARD:5318	skos:exactMatch	MONDO:0016840	trisomy 17p	semapv:ManualMappingCuration
GARD:5323	skos:exactMatch	MONDO:0015740	trisomy 18p	semapv:ManualMappingCuration
GARD:5331	skos:exactMatch	MONDO:0015763	mosaic trisomy 2	semapv:ManualMappingCuration
GARD:5333	skos:exactMatch	MONDO:0016844	trisomy 20p	semapv:ManualMappingCuration
GARD:5342	skos:exactMatch	MONDO:0015060	mosaic trisomy 3	semapv:ManualMappingCuration
GARD:5354	skos:exactMatch	MONDO:0015771	mosaic trisomy 7	semapv:ManualMappingCuration
GARD:5359	skos:exactMatch	MONDO:0019867	mosaic trisomy 8	semapv:ManualMappingCuration
GARD:536	skos:exactMatch	MONDO:0020316	acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22)	semapv:ManualMappingCuration
GARD:5362	skos:exactMatch	MONDO:0015772	trisomy 8q	semapv:ManualMappingCuration
GARD:5372	skos:exactMatch	MONDO:0010156	Troyer syndrome	semapv:ManualMappingCuration
GARD:538	skos:exactMatch	MONDO:0012883	acute promyelocytic leukemia	semapv:ManualMappingCuration
GARD:5388	skos:exactMatch	MONDO:0018083	transient tyrosinemia of the newborn	semapv:ManualMappingCuration
GARD:5392	skos:exactMatch	MONDO:0009257	galactose epimerase deficiency	semapv:ManualMappingCuration
GARD:5393	skos:exactMatch	MONDO:0018084	Uhl anomaly	semapv:ManualMappingCuration
GARD:5394	skos:exactMatch	MONDO:0009963	Ulbright-Hodes syndrome	semapv:ManualMappingCuration
GARD:5395	skos:exactMatch	MONDO:0018086	ulerythema ophryogenesis	semapv:ManualMappingCuration
GARD:5398	skos:exactMatch	MONDO:0010165	ulna hypoplasia-intellectual disability syndrome	semapv:ManualMappingCuration
GARD:54	skos:exactMatch	MONDO:0009126	duodenal atresia	semapv:ManualMappingCuration
GARD:540	skos:exactMatch	MONDO:0008721	medium chain acyl-CoA dehydrogenase deficiency	semapv:ManualMappingCuration
GARD:5400	skos:exactMatch	MONDO:0010750	ulnar hypoplasia-split foot syndrome	semapv:ManualMappingCuration
GARD:5403	skos:exactMatch	MONDO:0018085	umbilical cord ulceration-intestinal atresia syndrome	semapv:ManualMappingCuration
GARD:5404	skos:exactMatch	MONDO:0008621	uncombable hair syndrome	semapv:ManualMappingCuration
GARD:5408	skos:exactMatch	MONDO:0013357	chromosome 17q11.2 deletion syndrome, 1.4Mb	semapv:ManualMappingCuration
GARD:5409	skos:exactMatch	MONDO:0011975	paternal uniparental disomy of chromosome 14	semapv:ManualMappingCuration
GARD:5421	skos:exactMatch	MONDO:0008624	Upington disease	semapv:ManualMappingCuration
GARD:5425	skos:exactMatch	MONDO:0018844	urachal cyst	semapv:ManualMappingCuration
GARD:5426	skos:exactMatch	MONDO:0009905	urban-Rogers-Meyer syndrome	semapv:ManualMappingCuration
GARD:5427	skos:exactMatch	MONDO:0008017	hereditary mucoepithelial dysplasia	semapv:ManualMappingCuration
GARD:5429	skos:exactMatch	MONDO:0009797	orotic aciduria	semapv:ManualMappingCuration
GARD:5430	skos:exactMatch	MONDO:0009333	mullerian derivatives-lymphangiectasia-polydactyly syndrome	semapv:ManualMappingCuration
GARD:5435	skos:exactMatch	MONDO:0010168	Usher syndrome type 1	semapv:ManualMappingCuration
GARD:5436	skos:exactMatch	MONDO:0700087	Usher syndrome type 1B	semapv:ManualMappingCuration
GARD:5437	skos:exactMatch	MONDO:0010171	Usher syndrome type 1C	semapv:ManualMappingCuration
GARD:5438	skos:exactMatch	MONDO:0010984	Usher syndrome type 1D	semapv:ManualMappingCuration
GARD:5439	skos:exactMatch	MONDO:0011195	Usher syndrome type 1E	semapv:ManualMappingCuration
GARD:5440	skos:exactMatch	MONDO:0016484	Usher syndrome type 2	semapv:ManualMappingCuration
GARD:5442	skos:exactMatch	MONDO:0016485	Usher syndrome type 3	semapv:ManualMappingCuration
GARD:5443	skos:exactMatch	MONDO:0008642	VACTERL/vater association	semapv:ManualMappingCuration
GARD:5445	skos:exactMatch	MONDO:0017771	Mayer-Rokitansky-Kuster-Hauser syndrome	semapv:ManualMappingCuration
GARD:5447	skos:exactMatch	MONDO:0012275	fetal valproate syndrome	semapv:ManualMappingCuration
GARD:5453	skos:exactMatch	MONDO:0010754	van den Bosch syndrome	semapv:ManualMappingCuration
GARD:5456	skos:exactMatch	MONDO:0017813	van Maldergem syndrome	semapv:ManualMappingCuration
GARD:546	skos:exactMatch	MONDO:0013869	adenine phosphoribosyltransferase deficiency	semapv:ManualMappingCuration
GARD:5461	skos:exactMatch	MONDO:0018801	congenital bilateral absence of vas deferens	semapv:ManualMappingCuration
GARD:5467	skos:exactMatch	MONDO:0015196	vein of Galen aneurysm	semapv:ManualMappingCuration
GARD:5469	skos:exactMatch	MONDO:0010925	velo-facial-skeletal syndrome	semapv:ManualMappingCuration
GARD:547	skos:exactMatch	MONDO:0013028	adenosine monophosphate deaminase deficiency	semapv:ManualMappingCuration
GARD:5470	skos:exactMatch	MONDO:0008180	congenital velopharyngeal incompetence	semapv:ManualMappingCuration
GARD:5472	skos:exactMatch	MONDO:0008645	ventricular extrasystoles with syncopal episodes-perodactyly-robin sequence syndrome	semapv:ManualMappingCuration
GARD:5476	skos:exactMatch	MONDO:0019443	dextro-looped transposition of the great arteries	semapv:ManualMappingCuration
GARD:5478	skos:exactMatch	MONDO:0011018	brachyolmia-amelogenesis imperfecta syndrome	semapv:ManualMappingCuration
GARD:5481	skos:exactMatch	MONDO:0007998	microspherophakia-metaphyseal dysplasia syndrome	semapv:ManualMappingCuration
GARD:5482	skos:exactMatch	MONDO:0008991	Verloove Vanhorick-Brubakk syndrome	semapv:ManualMappingCuration
GARD:5484	skos:exactMatch	MONDO:0019318	inflammatory linear verrucous epidermal nevus	semapv:ManualMappingCuration
GARD:5485	skos:exactMatch	MONDO:0019320	acanthokeratolytic verrucous nevus	semapv:ManualMappingCuration
GARD:5488	skos:exactMatch	MONDO:0008652	congenital vertical talus	semapv:ManualMappingCuration
GARD:5490	skos:exactMatch	MONDO:0018091	microcephaly-brachydactyly-kyphoscoliosis syndrome	semapv:ManualMappingCuration
GARD:5494	skos:exactMatch	MONDO:0018087	viral hemorrhagic fever	semapv:ManualMappingCuration
GARD:5495	skos:exactMatch	MONDO:0020542	malignant Sertoli-Leydig cell tumor of ovary	semapv:ManualMappingCuration
GARD:5496	skos:exactMatch	MONDO:0010181	oculogastrointestinal muscular dystrophy	semapv:ManualMappingCuration
GARD:550	skos:exactMatch	MONDO:0007068	adenylosuccinate lyase deficiency	semapv:ManualMappingCuration
GARD:5500	skos:exactMatch	MONDO:0009613	methylmalonic aciduria, cblA type	semapv:ManualMappingCuration
GARD:5507	skos:exactMatch	MONDO:0008662	autosomal dominant vitreoretinochoroidopathy	semapv:ManualMappingCuration
GARD:5508	skos:exactMatch	MONDO:0008723	very long chain acyl-CoA dehydrogenase deficiency	semapv:ManualMappingCuration
GARD:5509	skos:exactMatch	MONDO:0007876	laryngeal abductor paralysis	semapv:ManualMappingCuration
GARD:5513	skos:exactMatch	MONDO:0010989	Mayer-Rokitansky-Küster-Hauser syndrome type 2	semapv:ManualMappingCuration
GARD:5518	skos:exactMatch	MONDO:0010972	hydrocephalus-costovertebral dysplasia-Sprengel anomaly syndrome	semapv:ManualMappingCuration
GARD:5519	skos:exactMatch	MONDO:0008670	Waardenburg syndrome type 1	semapv:ManualMappingCuration
GARD:5520	skos:exactMatch	MONDO:0019517	Waardenburg syndrome type 2	semapv:ManualMappingCuration
GARD:5522	skos:exactMatch	MONDO:0010841	Waardenburg syndrome type 2B	semapv:ManualMappingCuration
GARD:5523	skos:exactMatch	MONDO:0007862	Waardenburg syndrome type 3	semapv:ManualMappingCuration
GARD:5524	skos:exactMatch	MONDO:0019518	Waardenburg-Shah syndrome	semapv:ManualMappingCuration
GARD:5525	skos:exactMatch	MONDO:0018094	Waardenburg syndrome	semapv:ManualMappingCuration
GARD:5528	skos:exactMatch	MONDO:0008681	WAGR syndrome	semapv:ManualMappingCuration
GARD:5530	skos:exactMatch	MONDO:0015199	aniridia - intellectual disability syndrome	semapv:ManualMappingCuration
GARD:5532	skos:exactMatch	MONDO:0007341	cleidorhizomelic syndrome	semapv:ManualMappingCuration
GARD:5534	skos:exactMatch	MONDO:0016649	Warburg micro syndrome	semapv:ManualMappingCuration
GARD:5535	skos:exactMatch	MONDO:0011133	deaf blind hypopigmentation syndrome, Yemenite type	semapv:ManualMappingCuration
GARD:5538	skos:exactMatch	MONDO:0011481	craniosynostosis 2	semapv:ManualMappingCuration
GARD:5539	skos:exactMatch	MONDO:0011359	acromelic frontonasal dysostosis	semapv:ManualMappingCuration
GARD:5545	skos:exactMatch	MONDO:0018095	Weaver-Williams syndrome	semapv:ManualMappingCuration
GARD:555	skos:exactMatch	MONDO:0010264	X-linked adrenal hypoplasia congenita	semapv:ManualMappingCuration
GARD:5552	skos:exactMatch	MONDO:0011466	distal myopathy, Welander type	semapv:ManualMappingCuration
GARD:5554	skos:exactMatch	MONDO:0007277	cataract-aberrant oral frenula-growth delay syndrome	semapv:ManualMappingCuration
GARD:5555	skos:exactMatch	MONDO:0010732	spastic paraparesis-deafness syndrome	semapv:ManualMappingCuration
GARD:5560	skos:exactMatch	MONDO:0017918	white matter hypoplasia-corpus callosum agenesis-intellectual disability syndrome	semapv:ManualMappingCuration
GARD:5562	skos:exactMatch	MONDO:0017197	osteopathia striata-pigmentary dermopathy-white forelock syndrome	semapv:ManualMappingCuration
GARD:5565	skos:exactMatch	MONDO:0011518	Wiedemann-Steiner syndrome	semapv:ManualMappingCuration
GARD:5569	skos:exactMatch	MONDO:0010759	Wildervanck syndrome	semapv:ManualMappingCuration
GARD:5573	skos:exactMatch	MONDO:0020460	acquired von willebrand syndrome	semapv:ManualMappingCuration
GARD:5575	skos:exactMatch	MONDO:0008300	Prader-Willi syndrome	semapv:ManualMappingCuration
GARD:5576	skos:exactMatch	MONDO:0008682	Denys-Drash syndrome	semapv:ManualMappingCuration
GARD:5579	skos:exactMatch	MONDO:0010665	Wilson-Turner syndrome	semapv:ManualMappingCuration
GARD:558	skos:exactMatch	MONDO:0006639	adrenal cortex carcinoma	semapv:ManualMappingCuration
GARD:5584	skos:exactMatch	MONDO:0011134	Curry-Jones syndrome	semapv:ManualMappingCuration
GARD:5587	skos:exactMatch	MONDO:0008582	tooth and nail syndrome	semapv:ManualMappingCuration
GARD:5589	skos:exactMatch	MONDO:0009192	Wolcott-Rallison syndrome	semapv:ManualMappingCuration
GARD:559	skos:exactMatch	MONDO:0018598	obsolete neonatal adrenoleukodystrophy	semapv:ManualMappingCuration
GARD:5592	skos:exactMatch	MONDO:0009419	Woodhouse-Sakati syndrome	semapv:ManualMappingCuration
GARD:5593	skos:exactMatch	MONDO:0010900	intrauterine growth retardation with increased mitomycin c sensitivity	semapv:ManualMappingCuration
GARD:5595	skos:exactMatch	MONDO:0011581	arrhythmogenic cardiomyopathy with woolly hair and keratoderma	semapv:ManualMappingCuration
GARD:5597	skos:exactMatch	MONDO:0008686	isolated familial woolly hair disorder	semapv:ManualMappingCuration
GARD:5598	skos:exactMatch	MONDO:0008503	Worster-Drought syndrome	semapv:ManualMappingCuration
GARD:5611	skos:exactMatch	MONDO:0010661	severe X-linked intellectual disability, Gustavson type	semapv:ManualMappingCuration
GARD:5613	skos:exactMatch	MONDO:0010313	intellectual disability, X-linked 63	semapv:ManualMappingCuration
GARD:5614	skos:exactMatch	MONDO:0010317	intellectual disability, X-linked, with or without seizures, arx-related	semapv:ManualMappingCuration
GARD:5615	skos:exactMatch	MONDO:0010664	syndromic X-linked intellectual disability Snyder type	semapv:ManualMappingCuration
GARD:5617	skos:exactMatch	MONDO:0010354	Allan-Herndon-Dudley syndrome	semapv:ManualMappingCuration
GARD:5618	skos:exactMatch	MONDO:0010315	T-B+ severe combined immunodeficiency due to gamma chain deficiency	semapv:ManualMappingCuration
GARD:562	skos:exactMatch	MONDO:0010288	adrenomyodystrophy	semapv:ManualMappingCuration
GARD:5620	skos:exactMatch	MONDO:0011346	xanthinuria type II	semapv:ManualMappingCuration
GARD:5621	skos:exactMatch	MONDO:0010209	xanthinuria type I	semapv:ManualMappingCuration
GARD:5622	skos:exactMatch	MONDO:0008948	cerebrotendinous xanthomatosis	semapv:ManualMappingCuration
GARD:5623	skos:exactMatch	MONDO:0017910	dehydrated hereditary stomatocytosis	semapv:ManualMappingCuration
GARD:5624	skos:exactMatch	MONDO:0010210	xeroderma pigmentosum group A	semapv:ManualMappingCuration
GARD:5625	skos:exactMatch	MONDO:0012531	xeroderma pigmentosum group B	semapv:ManualMappingCuration
GARD:5626	skos:exactMatch	MONDO:0010211	xeroderma pigmentosum group C	semapv:ManualMappingCuration
GARD:5627	skos:exactMatch	MONDO:0010213	xeroderma pigmentosum group E	semapv:ManualMappingCuration
GARD:5628	skos:exactMatch	MONDO:0010215	xeroderma pigmentosum group F	semapv:ManualMappingCuration
GARD:5629	skos:exactMatch	MONDO:0010216	xeroderma pigmentosum group G	semapv:ManualMappingCuration
GARD:5630	skos:exactMatch	MONDO:0010214	xeroderma pigmentosum variant type	semapv:ManualMappingCuration
GARD:564	skos:exactMatch	MONDO:0010056	spinal muscular atrophy, type IV	semapv:ManualMappingCuration
GARD:5642	skos:exactMatch	MONDO:0007839	Aase-Smith syndrome	semapv:ManualMappingCuration
GARD:5643	skos:exactMatch	MONDO:0007435	dentatorubral-pallidoluysian atrophy	semapv:ManualMappingCuration
GARD:5644	skos:exactMatch	MONDO:0011003	dilated cardiomyopathy 1E	semapv:ManualMappingCuration
GARD:5648	skos:exactMatch	MONDO:0015643	photosensitive epilepsy	semapv:ManualMappingCuration
GARD:5653	skos:exactMatch	MONDO:0016681	gliosarcoma	semapv:ManualMappingCuration
GARD:5654	skos:exactMatch	MONDO:0011655	alveolar soft part sarcoma	semapv:ManualMappingCuration
GARD:5657	skos:exactMatch	MONDO:0018540	PFAPA syndrome	semapv:ManualMappingCuration
GARD:5658	skos:exactMatch	MONDO:0008729	congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency	semapv:ManualMappingCuration
GARD:5659	skos:exactMatch	MONDO:0009916	46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency	semapv:ManualMappingCuration
GARD:5661	skos:exactMatch	MONDO:0010924	D-2-hydroxyglutaric aciduria	semapv:ManualMappingCuration
GARD:5662	skos:exactMatch	MONDO:0009371	3-hydroxyisobutyric aciduria	semapv:ManualMappingCuration
GARD:5663	skos:exactMatch	MONDO:0009787	3-methylglutaconic aciduria type 3	semapv:ManualMappingCuration
GARD:5665	skos:exactMatch	MONDO:0008861	3-methylcrotonyl-CoA carboxylase 1 deficiency	semapv:ManualMappingCuration
GARD:5666	skos:exactMatch	MONDO:0019078	Ritscher-Schinzel syndrome	semapv:ManualMappingCuration
GARD:5667	skos:exactMatch	MONDO:0007477	3-M syndrome	semapv:ManualMappingCuration
GARD:5668	skos:exactMatch	MONDO:0007700	hawkinsinuria	semapv:ManualMappingCuration
GARD:5671	skos:exactMatch	MONDO:0009299	46 XX gonadal dysgenesis	semapv:ManualMappingCuration
GARD:5672	skos:exactMatch	MONDO:0018066	trisomy X	semapv:ManualMappingCuration
GARD:5674	skos:exactMatch	MONDO:0019339	47,XYY syndrome	semapv:ManualMappingCuration
GARD:5676	skos:exactMatch	MONDO:0019928	48,XXXY syndrome	semapv:ManualMappingCuration
GARD:5677	skos:exactMatch	MONDO:0015028	48,XXYY syndrome	semapv:ManualMappingCuration
GARD:5678	skos:exactMatch	MONDO:0015228	pentasomy X	semapv:ManualMappingCuration
GARD:5679	skos:exactMatch	MONDO:0019929	49,XXXXY syndrome	semapv:ManualMappingCuration
GARD:5680	skos:exactMatch	MONDO:0009923	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	semapv:ManualMappingCuration
GARD:5681	skos:exactMatch	MONDO:0009825	5-oxoprolinase deficiency	semapv:ManualMappingCuration
GARD:5682	skos:exactMatch	MONDO:0009863	BH4-deficient hyperphenylalaninemia A	semapv:ManualMappingCuration
GARD:5683	skos:exactMatch	MONDO:0010035	Smith-Lemli-Opitz syndrome	semapv:ManualMappingCuration
GARD:5686	skos:exactMatch	MONDO:0009295	glycogen storage disease VII	semapv:ManualMappingCuration
GARD:5688	skos:exactMatch	MONDO:0009033	temtamy syndrome	semapv:ManualMappingCuration
GARD:5691	skos:exactMatch	MONDO:0009958	adult Refsum disease	semapv:ManualMappingCuration
GARD:5692	skos:exactMatch	MONDO:0010720	partial androgen insensitivity syndrome	semapv:ManualMappingCuration
GARD:5693	skos:exactMatch	MONDO:0017376	reactive arthritis	semapv:ManualMappingCuration
