# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
subject_id	predicate_id	object_id	object_label	proxy_id	mondo_predicate_id
GARD:9182	skos:narrowMatch	MONDO:0011812	Duane-radial ray syndrome	OMIM:607323	skos:exactMatch
GARD:9184	skos:narrowMatch	MONDO:0008827	progressive pseudorheumatoid arthropathy of childhood	OMIM:208230	skos:exactMatch
GARD:9185	skos:narrowMatch	MONDO:0008856	immunodeficiency 27A	OMIM:209950	skos:exactMatch
GARD:9189	skos:narrowMatch	MONDO:0011890	Charcot-Marie-Tooth disease type 1D	OMIM:607678	skos:exactMatch
GARD:9190	skos:narrowMatch	MONDO:0007311	Charcot-Marie-Tooth disease type 1E	OMIM:118300	skos:exactMatch
GARD:9191	skos:narrowMatch	MONDO:0011902	Charcot-Marie-Tooth disease type 1F	OMIM:607734	skos:exactMatch
GARD:9192	skos:narrowMatch	MONDO:0010949	Charcot-Marie-Tooth disease type 2B	OMIM:600882	skos:exactMatch
GARD:9193	skos:narrowMatch	MONDO:0011894	Charcot-Marie-Tooth disease type 2E	OMIM:607684	skos:exactMatch
GARD:9194	skos:narrowMatch	MONDO:0011687	Charcot-Marie-Tooth disease axonal type 2F	OMIM:606595	skos:exactMatch
GARD:9196	skos:narrowMatch	MONDO:0011901	Charcot-Marie-Tooth disease axonal type 2H	OMIM:607731	skos:exactMatch
GARD:9197	skos:narrowMatch	MONDO:0011889	Charcot-Marie-Tooth disease type 2I	OMIM:607677	skos:exactMatch
GARD:9198	skos:narrowMatch	MONDO:0011903	Charcot-Marie-Tooth disease type 2J	OMIM:607736	skos:exactMatch
GARD:9199	skos:narrowMatch	MONDO:0011916	Charcot-Marie-Tooth disease axonal type 2K	OMIM:607831	skos:exactMatch
GARD:92	skos:narrowMatch	MONDO:0009552	mal de Meleda	OMIM:248300	skos:exactMatch
GARD:9200	skos:narrowMatch	MONDO:0011475	Charcot-Marie-Tooth disease type 4B2	OMIM:604563	skos:exactMatch
GARD:9201	skos:narrowMatch	MONDO:0011113	Charcot-Marie-Tooth disease type 4C	OMIM:601596	skos:exactMatch
GARD:9203	skos:narrowMatch	MONDO:0011527	Charcot-Marie-Tooth disease type 4E	OMIM:605253	skos:exactMatch
GARD:9204	skos:narrowMatch	MONDO:0007790	Charcot-Marie-Tooth disease type 3	OMIM:145900	skos:exactMatch
GARD:9204	skos:narrowMatch	MONDO:0020765	neuropathy, congenital hypomyelinating, 2	OMIM:618184	skos:exactMatch
GARD:9206	skos:narrowMatch	MONDO:0014074	Charcot-Marie-Tooth disease dominant intermediate F	OMIM:615185	skos:exactMatch
GARD:9207	skos:narrowMatch	MONDO:0011909	Charcot-Marie-Tooth disease dominant intermediate D	OMIM:607791	skos:exactMatch
GARD:9208	skos:narrowMatch	MONDO:0010877	Charcot-Marie-Tooth disease type 5	OMIM:600361	skos:exactMatch
GARD:9210	skos:narrowMatch	MONDO:0009575	thiamine-responsive megaloblastic anemia syndrome	OMIM:249270	skos:exactMatch
GARD:9212	skos:narrowMatch	MONDO:0010164	phocomelia, Schinzel type	OMIM:276820	skos:exactMatch
GARD:9217	skos:narrowMatch	MONDO:0007917	lymphedema-cerebral arteriovenous anomaly syndrome	OMIM:152900	skos:exactMatch
GARD:922	skos:narrowMatch	MONDO:0008878	bone dysplasia, lethal Holmgren type	OMIM:211120	skos:exactMatch
GARD:9225	skos:narrowMatch	MONDO:0008518	calcaneonavicular coalition	OMIM:186400	skos:exactMatch
GARD:9225	skos:narrowMatch	MONDO:0008521	tarsal-carpal coalition syndrome	OMIM:186570	skos:exactMatch
GARD:9228	skos:narrowMatch	MONDO:0024519	renal hypodysplasia/aplasia 1	OMIM:191830	skos:exactMatch
GARD:9228	skos:narrowMatch	MONDO:0014319	renal hypodysplasia/aplasia 2	OMIM:615721	skos:exactMatch
GARD:9232	skos:narrowMatch	MONDO:0008816	Chiari malformation type II	OMIM:207950	skos:exactMatch
GARD:9233	skos:narrowMatch	MONDO:0007316	Chiari malformation type I	OMIM:118420	skos:exactMatch
GARD:9239	skos:narrowMatch	MONDO:0007104	amyotrophic lateral sclerosis-parkinsonism-dementia complex	OMIM:105500	skos:exactMatch
GARD:9242	skos:narrowMatch	MONDO:0011442	advanced sleep phase syndrome 1	OMIM:604348	skos:exactMatch
GARD:9242	skos:narrowMatch	MONDO:0014088	advanced sleep phase syndrome 2	OMIM:615224	skos:exactMatch
GARD:9242	skos:narrowMatch	MONDO:0014814	advanced sleep phase syndrome 3	OMIM:616882	skos:exactMatch
GARD:9252	skos:narrowMatch	MONDO:0011885	tubulointerstitial nephritis and uveitis syndrome	OMIM:607665	skos:exactMatch
GARD:9255	skos:narrowMatch	MONDO:0010396	developmental and epileptic encephalopathy, 2	OMIM:300672	skos:exactMatch
GARD:9255	skos:narrowMatch	MONDO:0010632	developmental and epileptic encephalopathy, 1	OMIM:308350	skos:exactMatch
GARD:9255	skos:narrowMatch	MONDO:0012245	developmental and epileptic encephalopathy, 3	OMIM:609304	skos:exactMatch
GARD:9255	skos:narrowMatch	MONDO:0012812	developmental and epileptic encephalopathy, 4	OMIM:612164	skos:exactMatch
GARD:9255	skos:narrowMatch	MONDO:0013254	microcephaly, seizures, and developmental delay	OMIM:613402	skos:exactMatch
GARD:9255	skos:narrowMatch	MONDO:0013388	developmental and epileptic encephalopathy, 11	OMIM:613721	skos:exactMatch
GARD:9255	skos:narrowMatch	MONDO:0014199	developmental and epileptic encephalopathy, 17	OMIM:615473	skos:exactMatch
GARD:9255	skos:narrowMatch	MONDO:0014595	developmental and epileptic encephalopathy, 30	OMIM:616341	skos:exactMatch
GARD:9255	skos:narrowMatch	MONDO:0015000	developmental and epileptic encephalopathy, 48	OMIM:617276	skos:exactMatch
GARD:9255	skos:narrowMatch	MONDO:0033361	developmental and epileptic encephalopathy, 52	OMIM:617350	skos:exactMatch
GARD:9255	skos:narrowMatch	MONDO:0033362	developmental and epileptic encephalopathy, 53	OMIM:617389	skos:exactMatch
GARD:9255	skos:narrowMatch	MONDO:0033363	developmental and epileptic encephalopathy, 54	OMIM:617391	skos:exactMatch
GARD:9255	skos:narrowMatch	MONDO:0060491	neurodevelopmental disorder with involuntary movements	OMIM:617493	skos:exactMatch
GARD:9255	skos:narrowMatch	MONDO:0033364	developmental and epileptic encephalopathy, 55	OMIM:617599	skos:exactMatch
GARD:9255	skos:narrowMatch	MONDO:0032808	developmental and epileptic encephalopathy, 77	OMIM:618548	skos:exactMatch
GARD:9255	skos:narrowMatch	MONDO:0023659	developmental and epileptic encephalopathy 96	OMIM:619340	skos:exactMatch
GARD:9265	skos:narrowMatch	MONDO:0011724	encephalopathy due to GLUT1 deficiency	OMIM:606777	skos:exactMatch
GARD:9275	skos:narrowMatch	MONDO:0011185	Thiel-Behnke corneal dystrophy	OMIM:602082	skos:exactMatch
GARD:9276	skos:narrowMatch	MONDO:0012043	Reis-Bucklers corneal dystrophy	OMIM:608470	skos:exactMatch
GARD:9277	skos:narrowMatch	MONDO:0007374	Schnyder corneal dystrophy	OMIM:121800	skos:exactMatch
GARD:9278	skos:narrowMatch	MONDO:0011855	granular corneal dystrophy type II	OMIM:607541	skos:exactMatch
GARD:9279	skos:narrowMatch	MONDO:0009240	formiminoglutamic aciduria	OMIM:229100	skos:exactMatch
GARD:9281	skos:narrowMatch	MONDO:0007963	melanoma, cutaneous malignant, susceptibility to, 1	OMIM:155600	skos:exactMatch
GARD:9281	skos:narrowMatch	MONDO:0011713	melanoma-pancreatic cancer syndrome	OMIM:606719	skos:exactMatch
GARD:9283	skos:narrowMatch	MONDO:0008842	ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia	OMIM:208920	skos:exactMatch
GARD:9287	skos:narrowMatch	MONDO:0007167	atelosteogenesis type I	OMIM:108720	skos:exactMatch
GARD:9288	skos:narrowMatch	MONDO:0010729	X-linked intellectual disability, Schimke type	OMIM:312840	skos:exactMatch
GARD:9292	skos:narrowMatch	MONDO:0012638	microphthalmia-brain atrophy syndrome	OMIM:611222	skos:exactMatch
GARD:9294	skos:narrowMatch	MONDO:0010979	Timothy syndrome	OMIM:601005	skos:exactMatch
GARD:9294	skos:narrowMatch	MONDO:0032756	long qt syndrome 8	OMIM:618447	skos:exactMatch
GARD:9295	skos:narrowMatch	MONDO:0008546	thanatophoric dysplasia type 1	OMIM:187600	skos:exactMatch
GARD:9296	skos:narrowMatch	MONDO:0011862	hereditary spastic paraplegia 24	OMIM:607584	skos:exactMatch
GARD:9297	skos:narrowMatch	MONDO:8000006	WHIM syndrome 1	OMIM:193670	skos:exactMatch
GARD:9298	skos:narrowMatch	MONDO:0020741	pyridoxine-dependent epilepsy caused by ALDH7A1 mutant	OMIM:266100	skos:exactMatch
GARD:9298	skos:narrowMatch	MONDO:0015005	epilepsy, early-onset, vitamin B6-dependent	OMIM:617290	skos:exactMatch
GARD:93	skos:narrowMatch	MONDO:0008009	monilethrix	OMIM:158000	skos:exactMatch
GARD:9304	skos:narrowMatch	MONDO:0014281	cholangiocarcinoma, susceptibility to	OMIM:615619	skos:exactMatch
GARD:932	skos:narrowMatch	MONDO:0007207	Böök syndrome	OMIM:112300	skos:exactMatch
GARD:933	skos:narrowMatch	MONDO:0007208	Boomerang dysplasia	OMIM:112310	skos:exactMatch
GARD:9330	skos:narrowMatch	MONDO:0011366	ovarian germ cell tumor	OMIM:603737	skos:exactMatch
GARD:9331	skos:narrowMatch	MONDO:0007256	hepatocellular carcinoma	OMIM:114550	skos:exactMatch
GARD:9344	skos:narrowMatch	MONDO:0008433	small cell lung carcinoma	OMIM:182280	skos:exactMatch
GARD:936	skos:narrowMatch	MONDO:0010537	Borjeson-Forssman-Lehmann syndrome	OMIM:301900	skos:exactMatch
GARD:938	skos:narrowMatch	MONDO:0008622	tricho-retino-dento-digital syndrome	OMIM:191482	skos:exactMatch
GARD:94	skos:narrowMatch	MONDO:0009653	mucolipidosis type IV	OMIM:252650	skos:exactMatch
GARD:9412	skos:narrowMatch	MONDO:0018544	adrenoleukodystrophy	OMIM:300100	skos:exactMatch
GARD:9418	skos:narrowMatch	MONDO:0007346	cochleosaccular degeneration-cataract syndrome	OMIM:120040	skos:exactMatch
GARD:9420	skos:narrowMatch	MONDO:0012184	Pierson syndrome	OMIM:609049	skos:exactMatch
GARD:9429	skos:narrowMatch	MONDO:0009112	rhizomelic chondrodysplasia punctata type 2	OMIM:222765	skos:exactMatch
GARD:9430	skos:narrowMatch	MONDO:0010122	congenital thrombotic thrombocytopenic purpura	OMIM:274150	skos:exactMatch
GARD:944	skos:narrowMatch	MONDO:0008980	ataxia-hypogonadism-choroidal dystrophy syndrome	OMIM:215470	skos:exactMatch
GARD:9441	skos:narrowMatch	MONDO:0012735	Temple-Baraitser syndrome	OMIM:611816	skos:exactMatch
GARD:9442	skos:narrowMatch	MONDO:0009291	glycogen storage disease III	OMIM:232400	skos:exactMatch
GARD:9443	skos:narrowMatch	MONDO:0014658	severe achondroplasia-developmental delay-acanthosis nigricans syndrome	OMIM:616482	skos:exactMatch
GARD:9447	skos:narrowMatch	MONDO:0009744	neuronal ceroid lipofuscinosis 1	OMIM:256730	skos:exactMatch
GARD:9448	skos:narrowMatch	MONDO:0007250	camptodactyly of fingers	OMIM:114200	skos:exactMatch
GARD:9450	skos:narrowMatch	MONDO:0007237	familial juvenile hypertrophy of the breast	OMIM:113670	skos:exactMatch
GARD:9452	skos:narrowMatch	MONDO:0007564	pilomatrixoma	OMIM:132600	skos:exactMatch
GARD:9453	skos:narrowMatch	MONDO:0008222	Andersen-Tawil syndrome	OMIM:170390	skos:exactMatch
GARD:9455	skos:narrowMatch	MONDO:0009480	Joubert syndrome with oculorenal defect	OMIM:243910	skos:exactMatch
GARD:9455	skos:narrowMatch	MONDO:0011963	Joubert syndrome 2	OMIM:608091	skos:exactMatch
GARD:9455	skos:narrowMatch	MONDO:0012432	Joubert syndrome 5	OMIM:610188	skos:exactMatch
GARD:9455	skos:narrowMatch	MONDO:0012849	Joubert syndrome 9	OMIM:612285	skos:exactMatch
GARD:9455	skos:narrowMatch	MONDO:0013745	Joubert syndrome 14	OMIM:614424	skos:exactMatch
GARD:9455	skos:narrowMatch	MONDO:0013764	Joubert syndrome 16	OMIM:614465	skos:exactMatch
GARD:9455	skos:narrowMatch	MONDO:0013916	nephronophthisis 14	OMIM:614844	skos:exactMatch
GARD:9456	skos:narrowMatch	MONDO:0020721	X-linked sideroblastic anemia 1	OMIM:300751	skos:exactMatch
GARD:9457	skos:narrowMatch	MONDO:0008265	polycystic liver disease 1	OMIM:174050	skos:exactMatch
GARD:9457	skos:narrowMatch	MONDO:0014860	polycystic liver disease 2	OMIM:617004	skos:exactMatch
GARD:9463	skos:narrowMatch	MONDO:0009914	pseudodiastrophic dysplasia	OMIM:264180	skos:exactMatch
GARD:9472	skos:narrowMatch	MONDO:0024498	glioma susceptibility 1	OMIM:137800	skos:exactMatch
GARD:9472	skos:narrowMatch	MONDO:0014695	glioma susceptibility 9	OMIM:616568	skos:exactMatch
GARD:9474	skos:narrowMatch	MONDO:0007970	melorheostosis	OMIM:155950	skos:exactMatch
GARD:9479	skos:narrowMatch	MONDO:0009614	methylmalonic aciduria, cblB type	OMIM:251110	skos:exactMatch
GARD:9481	skos:narrowMatch	MONDO:0010856	autosomal dominant polycystic kidney disease type 1 with tuberous sclerosis	OMIM:600273	skos:exactMatch
GARD:9486	skos:narrowMatch	MONDO:0007137	isolated congenital anosmia	OMIM:107200	skos:exactMatch
GARD:9487	skos:narrowMatch	MONDO:0007413	Cyprus facial-neuromusculoskeletal syndrome	OMIM:123853	skos:exactMatch
GARD:9489	skos:narrowMatch	MONDO:0100490	breasts and/or nipples, aplasia or hypoplasia of, 1	OMIM:113700	skos:exactMatch
GARD:9489	skos:narrowMatch	MONDO:0014450	breasts and/or nipples, aplasia or hypoplasia of, 2	OMIM:616001	skos:exactMatch
GARD:9493	skos:narrowMatch	MONDO:0011603	GNE myopathy	OMIM:605820	skos:exactMatch
GARD:9493	skos:narrowMatch	MONDO:0014945	myopathy, distal, with rimmed vacuoles	OMIM:617158	skos:exactMatch
GARD:9494	skos:narrowMatch	MONDO:0011577	myopathy, proximal, and ophthalmoplegia	OMIM:605637	skos:exactMatch
GARD:9496	skos:narrowMatch	MONDO:0020728	hypouricemia, renal 1	OMIM:220150	skos:exactMatch
GARD:9496	skos:narrowMatch	MONDO:0009438	hypouricemia, hypercalcinuria, and decreased bone density	OMIM:242050	skos:exactMatch
GARD:9496	skos:narrowMatch	MONDO:0010620	hypouricemia, familial renal, due to tubular hypersecretion	OMIM:307830	skos:exactMatch
GARD:9496	skos:narrowMatch	MONDO:0012793	hypouricemia, renal, 2	OMIM:612076	skos:exactMatch
GARD:9499	skos:narrowMatch	MONDO:0011426	aceruloplasminemia	OMIM:604290	skos:exactMatch
GARD:95	skos:narrowMatch	MONDO:0009664	mulibrey nanism	OMIM:253250	skos:exactMatch
GARD:9501	skos:narrowMatch	MONDO:0008588	hereditary geniospasm	OMIM:190100	skos:exactMatch
GARD:9506	skos:narrowMatch	MONDO:0011287	craniosynostosis-anal anomalies-porokeratosis syndrome	OMIM:603116	skos:exactMatch
GARD:9508	skos:narrowMatch	MONDO:0007279	cataract 7	OMIM:115660	skos:exactMatch
GARD:9508	skos:narrowMatch	MONDO:0013744	cataract 37	OMIM:614422	skos:exactMatch
GARD:9509	skos:narrowMatch	MONDO:0010653	Renpenning syndrome	OMIM:309500	skos:exactMatch
GARD:9511	skos:narrowMatch	MONDO:0008911	cardiac lipidosis, familial	OMIM:212080	skos:exactMatch
GARD:9511	skos:narrowMatch	MONDO:0010771	histiocytoid cardiomyopathy	OMIM:500000	skos:exactMatch
GARD:953	skos:narrowMatch	MONDO:0008882	congenital bowing of long bones	OMIM:211355	skos:exactMatch
GARD:953	skos:narrowMatch	MONDO:0009906	prenatal bowing	OMIM:264050	skos:exactMatch
GARD:9534	skos:narrowMatch	MONDO:0009194	immunodeficiency 32B	OMIM:226990	skos:exactMatch
GARD:9535	skos:narrowMatch	MONDO:0007349	familial cold autoinflammatory syndrome 1	OMIM:120100	skos:exactMatch
GARD:9535	skos:narrowMatch	MONDO:0014498	familial cold autoinflammatory syndrome 4	OMIM:616115	skos:exactMatch
GARD:9546	skos:narrowMatch	MONDO:0014251	melioidosis, susceptibility to	OMIM:615557	skos:exactMatch
GARD:955	skos:narrowMatch	MONDO:0008885	Elsahy-Waters syndrome	OMIM:211380	skos:exactMatch
GARD:9558	skos:narrowMatch	MONDO:0042490	neutropenia, severe congenital, 1, autosomal dominant	OMIM:202700	skos:exactMatch
GARD:9558	skos:narrowMatch	MONDO:0009754	neutropenia, lethal congenital, with eosinophilia	OMIM:257100	skos:exactMatch
GARD:9558	skos:narrowMatch	MONDO:0013139	neutropenia, severe congenital, 2, autosomal dominant	OMIM:613107	skos:exactMatch
GARD:9558	skos:narrowMatch	MONDO:0032899	neutropenia, severe congenital, 8, autosomal dominant	OMIM:618752	skos:exactMatch
GARD:9568	skos:narrowMatch	MONDO:0009230	fibrosclerosis, multifocal	OMIM:228800	skos:exactMatch
GARD:9569	skos:narrowMatch	MONDO:0011934	dermatofibrosarcoma protuberans	OMIM:607907	skos:exactMatch
GARD:957	skos:narrowMatch	MONDO:0800025	Teebi hypertelorism syndrome 1	OMIM:145420	skos:exactMatch
GARD:9571	skos:narrowMatch	MONDO:0007763	nonpapillary renal cell carcinoma	OMIM:144700	skos:exactMatch
GARD:958	skos:narrowMatch	MONDO:0010992	Ayme-Gripp syndrome	OMIM:601088	skos:exactMatch
GARD:958	skos:narrowMatch	MONDO:0011049	Fine-Lubinsky syndrome	OMIM:601353	skos:exactMatch
GARD:9581	skos:narrowMatch	MONDO:0010044	hereditary spastic paraplegia 15	OMIM:270700	skos:exactMatch
GARD:9582	skos:narrowMatch	MONDO:0011992	hereditary spastic paraplegia 25	OMIM:608220	skos:exactMatch
GARD:9583	skos:narrowMatch	MONDO:0011006	hereditary spastic paraplegia 9A	OMIM:601162	skos:exactMatch
GARD:9585	skos:narrowMatch	MONDO:0010287	hereditary spastic paraplegia 16	OMIM:300266	skos:exactMatch
GARD:9586	skos:narrowMatch	MONDO:0011489	hereditary spastic paraplegia 12	OMIM:604805	skos:exactMatch
GARD:9587	skos:narrowMatch	MONDO:0012213	hereditary spastic paraplegia 26	OMIM:609195	skos:exactMatch
GARD:9588	skos:narrowMatch	MONDO:0011785	hereditary spastic paraplegia 19	OMIM:607152	skos:exactMatch
GARD:9589	skos:narrowMatch	MONDO:0011522	hereditary spastic paraplegia 14	OMIM:605229	skos:exactMatch
GARD:9590	skos:narrowMatch	MONDO:0011408	hereditary spastic paraplegia 10	OMIM:604187	skos:exactMatch
GARD:9591	skos:narrowMatch	MONDO:0011339	hereditary spastic paraplegia 8	OMIM:603563	skos:exactMatch
GARD:9595	skos:narrowMatch	MONDO:0008846	atransferrinemia	OMIM:209300	skos:exactMatch
GARD:960	skos:narrowMatch	MONDO:0013232	brachydactylous dwarfism, Mseleni type	OMIM:613342	skos:exactMatch
GARD:9602	skos:narrowMatch	MONDO:0007163	episodic ataxia type 2	OMIM:108500	skos:exactMatch
GARD:9611	skos:narrowMatch	MONDO:0011529	spinocerebellar ataxia type 13	OMIM:605259	skos:exactMatch
GARD:9615	skos:narrowMatch	MONDO:0008538	temporal arteritis	OMIM:187360	skos:exactMatch
GARD:9616	skos:narrowMatch	MONDO:0011532	hereditary spastic paraplegia 13	OMIM:605280	skos:exactMatch
GARD:9620	skos:narrowMatch	MONDO:0007573	erythroleukemia, familial, susceptibility to	OMIM:133180	skos:exactMatch
GARD:9628	skos:narrowMatch	MONDO:0007496	dystonia 12	OMIM:128235	skos:exactMatch
GARD:9630	skos:narrowMatch	MONDO:0011264	torsion dystonia 6	OMIM:602629	skos:exactMatch
GARD:9632	skos:narrowMatch	MONDO:0011897	leukoencephalopathy-ataxia-hypodontia-hypomyelination syndrome	OMIM:607694	skos:exactMatch
GARD:9634	skos:narrowMatch	MONDO:0100101	fetal akinesia deformation sequence 1	OMIM:208150	skos:exactMatch
GARD:9634	skos:narrowMatch	MONDO:0010242	fetal akinesia syndrome, X-linked	OMIM:300073	skos:exactMatch
GARD:9634	skos:narrowMatch	MONDO:0100102	fetal akinesia deformation sequence 2	OMIM:618388	skos:exactMatch
GARD:9634	skos:narrowMatch	MONDO:0100103	fetal akinesia deformation sequence 3	OMIM:618389	skos:exactMatch
GARD:9634	skos:narrowMatch	MONDO:0100104	fetal akinesia deformation sequence 4	OMIM:618393	skos:exactMatch
GARD:9634	skos:narrowMatch	MONDO:0033548	myopathy, congenital, with diaphragmatic defects, respiratory insufficiency, and dysmorphic facies	OMIM:618975	skos:exactMatch
GARD:9635	skos:narrowMatch	MONDO:0008353	pruritic urticarial papules and plaques of pregnancy	OMIM:178995	skos:exactMatch
GARD:9640	skos:narrowMatch	MONDO:0020729	autosomal recessive agammaglobulinemia 1	OMIM:601495	skos:exactMatch
GARD:9640	skos:narrowMatch	MONDO:0012987	agammaglobulinemia 6, autosomal recessive	OMIM:612692	skos:exactMatch
GARD:9640	skos:narrowMatch	MONDO:0013287	agammaglobulinemia 2, autosomal recessive	OMIM:613500	skos:exactMatch
GARD:9640	skos:narrowMatch	MONDO:0013288	agammaglobulinemia 3, autosomal recessive	OMIM:613501	skos:exactMatch
GARD:9640	skos:narrowMatch	MONDO:0013289	agammaglobulinemia 4, autosomal recessive	OMIM:613502	skos:exactMatch
GARD:9640	skos:narrowMatch	MONDO:0013290	agammaglobulinemia 5, autosomal dominant	OMIM:613506	skos:exactMatch
GARD:9640	skos:narrowMatch	MONDO:0014083	agammaglobulinemia 7, autosomal recessive	OMIM:615214	skos:exactMatch
GARD:9640	skos:narrowMatch	MONDO:0014840	agammaglobulinemia 8, autosomal dominant	OMIM:616941	skos:exactMatch
GARD:9643	skos:narrowMatch	MONDO:0008333	pseudoxanthoma elasticum, forme fruste	OMIM:177850	skos:exactMatch
GARD:9643	skos:narrowMatch	MONDO:0009925	autosomal recessive inherited pseudoxanthoma elasticum	OMIM:264800	skos:exactMatch
GARD:9647	skos:narrowMatch	MONDO:0008777	gelatinous drop-like corneal dystrophy	OMIM:204870	skos:exactMatch
GARD:9657	skos:narrowMatch	MONDO:0054560	anauxetic dysplasia 1	OMIM:607095	skos:exactMatch
GARD:9657	skos:narrowMatch	MONDO:0054561	anauxetic dysplasia 2	OMIM:617396	skos:exactMatch
GARD:9657	skos:narrowMatch	MONDO:0030019	anauxetic dysplasia 3	OMIM:618853	skos:exactMatch
GARD:9659	skos:narrowMatch	MONDO:0011822	Bartter disease type 3	OMIM:607364	skos:exactMatch
GARD:966	skos:narrowMatch	MONDO:0008520	brachydactyly-elbow wrist dysplasia syndrome	OMIM:186550	skos:exactMatch
GARD:967	skos:narrowMatch	MONDO:0007211	brachydactyly-arterial hypertension syndrome	OMIM:112410	skos:exactMatch
GARD:9670	skos:narrowMatch	MONDO:0012897	congenital factor XI deficiency	OMIM:612416	skos:exactMatch
GARD:9673	skos:narrowMatch	MONDO:0009341	Mowat-Wilson syndrome	OMIM:235730	skos:exactMatch
GARD:9675	skos:narrowMatch	MONDO:0009473	isotretinoin-like syndrome	OMIM:243440	skos:exactMatch
GARD:9676	skos:narrowMatch	MONDO:0024545	Miyoshi muscular dystrophy 1	OMIM:254130	skos:exactMatch
GARD:9676	skos:narrowMatch	MONDO:0013221	Miyoshi muscular dystrophy 2	OMIM:613318	skos:exactMatch
GARD:9677	skos:narrowMatch	MONDO:0007377	granular corneal dystrophy type I	OMIM:121900	skos:exactMatch
GARD:9678	skos:narrowMatch	MONDO:0007380	lattice corneal dystrophy type I	OMIM:122200	skos:exactMatch
GARD:9678	skos:narrowMatch	MONDO:0012044	corneal dystrophy, lattice type 3A	OMIM:608471	skos:exactMatch
GARD:9679	skos:narrowMatch	MONDO:0011533	temtamy preaxial brachydactyly syndrome	OMIM:605282	skos:exactMatch
